Year of End Time (Adj),Month of End Time (Adj),In Library,Artist Name,Track Name,Album,End Time,End Time (Adj),Track Uri,Unique ID,F1,Minutes Listened,Ms Played
2021,July,1,Olivia Rodrigo,favorite crime,SOUR,7/13/2021 2:00:00 AM,7/12/2021 9:00:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,13509,0.015283333,917
2021,May,1,Olivia Rodrigo,favorite crime,SOUR,5/25/2021 5:38:00 PM,5/25/2021 12:38:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,10296,0.0192,1152
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/8/2021 6:51:00 PM,6/8/2021 1:51:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,10996,0.0205,1230
2021,July,1,Olivia Rodrigo,favorite crime,SOUR,7/23/2021 1:43:00 PM,7/23/2021 8:43:00 AM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,13992,0.020616667,1237
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/8/2021 9:36:00 PM,6/8/2021 4:36:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11058,0.03,1800
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/9/2021 1:14:00 AM,6/8/2021 8:14:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11076,0.03985,2391
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/3/2021 11:59:00 PM,6/3/2021 6:59:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,10740,1.270483333,76229
2021,May,1,Olivia Rodrigo,favorite crime,SOUR,5/22/2021 2:02:00 PM,5/22/2021 9:02:00 AM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,10096,2.544433333,152666
2021,May,1,Olivia Rodrigo,favorite crime,SOUR,5/23/2021 12:12:00 AM,5/22/2021 7:12:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,10183,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/4/2021 12:02:00 AM,6/3/2021 7:02:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,10741,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/5/2021 1:39:00 PM,6/5/2021 8:39:00 AM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,10755,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/8/2021 6:53:00 PM,6/8/2021 1:53:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11002,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/8/2021 9:03:00 PM,6/8/2021 4:03:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11034,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/14/2021 1:16:00 AM,6/13/2021 8:16:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11457,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/14/2021 3:12:00 PM,6/14/2021 10:12:00 AM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11475,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/15/2021 2:13:00 PM,6/15/2021 9:13:00 AM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11549,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/15/2021 4:23:00 PM,6/15/2021 11:23:00 AM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11556,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/16/2021 2:24:00 PM,6/16/2021 9:24:00 AM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11582,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/18/2021 2:23:00 PM,6/18/2021 9:23:00 AM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11676,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/24/2021 1:29:00 AM,6/23/2021 8:29:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11840,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/25/2021 5:19:00 AM,6/25/2021 12:19:00 AM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,11969,2.544433333,152666
2021,June,1,Olivia Rodrigo,favorite crime,SOUR,6/30/2021 11:21:00 PM,6/30/2021 6:21:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,12634,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,SOUR,7/2/2021 10:01:00 PM,7/2/2021 5:01:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,12755,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,SOUR,7/4/2021 10:07:00 PM,7/4/2021 5:07:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,12826,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,SOUR,7/7/2021 1:24:00 AM,7/6/2021 8:24:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,13095,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,SOUR,7/9/2021 2:20:00 AM,7/8/2021 9:20:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,13256,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,SOUR,7/11/2021 3:19:00 AM,7/10/2021 10:19:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,13391,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,SOUR,7/11/2021 2:44:00 PM,7/11/2021 9:44:00 AM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,13411,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,SOUR,7/12/2021 5:47:00 PM,7/12/2021 12:47:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,13493,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,SOUR,7/13/2021 6:01:00 PM,7/13/2021 1:01:00 PM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,13530,2.544433333,152666
2021,July,1,Olivia Rodrigo,favorite crime,SOUR,7/26/2021 2:33:00 PM,7/26/2021 9:33:00 AM,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo:favorite crime,14305,2.544433333,152666
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/8/2021 6:50:00 PM,6/8/2021 1:50:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,10993,0.03715,2229
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/11/2021 4:49:00 PM,6/11/2021 11:49:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,11260,0.960183333,57611
2021,July,1,Olivia Rodrigo,deja vu,SOUR,7/3/2021 2:34:00 PM,7/3/2021 9:34:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,12756,2.25915,135549
2021,May,1,Olivia Rodrigo,deja vu,SOUR,5/22/2021 1:46:00 PM,5/22/2021 8:46:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,10091,3.591766667,215506
2021,May,1,Olivia Rodrigo,deja vu,SOUR,5/22/2021 11:13:00 PM,5/22/2021 6:13:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,10168,3.591766667,215506
2021,May,1,Olivia Rodrigo,deja vu,SOUR,5/22/2021 11:57:00 PM,5/22/2021 6:57:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,10178,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/3/2021 11:34:00 PM,6/3/2021 6:34:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,10735,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/4/2021 12:05:00 AM,6/3/2021 7:05:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,10742,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/5/2021 1:45:00 PM,6/5/2021 8:45:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,10756,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/6/2021 1:07:00 PM,6/6/2021 8:07:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,10788,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/8/2021 4:18:00 PM,6/8/2021 11:18:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,10986,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/9/2021 1:14:00 AM,6/8/2021 8:14:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,11079,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/14/2021 1:20:00 AM,6/13/2021 8:20:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,11458,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/14/2021 3:15:00 PM,6/14/2021 10:15:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,11476,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/15/2021 2:19:00 PM,6/15/2021 9:19:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,11550,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/15/2021 4:27:00 PM,6/15/2021 11:27:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,11557,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/16/2021 2:28:00 PM,6/16/2021 9:28:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,11583,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/24/2021 1:32:00 AM,6/23/2021 8:32:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,11841,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/25/2021 5:01:00 AM,6/25/2021 12:01:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,11963,3.591766667,215506
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/30/2021 11:25:00 PM,6/30/2021 6:25:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,12635,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,SOUR,7/3/2021 4:53:00 PM,7/3/2021 11:53:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,12761,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,SOUR,7/4/2021 10:11:00 PM,7/4/2021 5:11:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,12827,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,SOUR,7/7/2021 1:27:00 AM,7/6/2021 8:27:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,13096,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,SOUR,7/9/2021 2:44:00 AM,7/8/2021 9:44:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,13266,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,SOUR,7/12/2021 5:50:00 PM,7/12/2021 12:50:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,13494,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,SOUR,7/13/2021 2:03:00 AM,7/12/2021 9:03:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,13511,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,SOUR,7/13/2021 6:05:00 PM,7/13/2021 1:05:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,13531,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,SOUR,7/23/2021 2:00:00 PM,7/23/2021 9:00:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,13996,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,SOUR,7/24/2021 7:43:00 PM,7/24/2021 2:43:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,14247,3.591766667,215506
2021,July,1,Olivia Rodrigo,deja vu,SOUR,7/26/2021 2:36:00 PM,7/26/2021 9:36:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,14306,3.591766667,215506
2021,August,1,Olivia Rodrigo,deja vu,SOUR,8/5/2021 2:35:00 AM,8/4/2021 9:35:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,14953,3.591766667,215506
2021,August,1,Olivia Rodrigo,deja vu,SOUR,8/5/2021 9:32:00 AM,8/5/2021 4:32:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,15070,3.591766667,215506
2021,May,1,Olivia Rodrigo,deja vu,SOUR,5/15/2021 8:34:00 PM,5/15/2021 3:34:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,9840,3.591783333,215507
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/2/2021 1:16:00 AM,6/1/2021 8:16:00 PM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,10546,3.591783333,215507
2021,June,1,Olivia Rodrigo,deja vu,SOUR,6/18/2021 2:30:00 PM,6/18/2021 9:30:00 AM,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo:deja vu,11677,6.68125,400875
2021,July,1,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",STAY DANGEROUS,7/24/2021 2:48:00 PM,7/24/2021 9:48:00 AM,0ZNrc4kNeQYD9koZ3KvCsy,"YG:BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",14101,0.018566667,1114
2021,April,1,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",STAY DANGEROUS,4/21/2021 1:47:00 PM,4/21/2021 8:47:00 AM,0ZNrc4kNeQYD9koZ3KvCsy,"YG:BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",8803,0.12335,7401
2021,April,1,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",STAY DANGEROUS,4/21/2021 1:47:00 PM,4/21/2021 8:47:00 AM,0ZNrc4kNeQYD9koZ3KvCsy,"YG:BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",8802,3.954,237240
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/4/2021 10:20:00 PM,6/4/2021 5:20:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10747,0,0
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/3/2021 1:13:00 PM,6/3/2021 8:13:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10630,0.006183333,371
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/24/2021 10:14:00 PM,5/24/2021 5:14:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10256,0.01385,831
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/6/2021 1:07:00 PM,6/6/2021 8:07:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10787,0.042566667,2554
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/30/2021 6:41:00 PM,5/30/2021 1:41:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10435,1.186133333,71168
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/15/2021 4:14:00 PM,6/15/2021 11:14:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,11553,2.15515,129309
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/29/2021 7:31:00 PM,5/29/2021 2:31:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10433,2.31975,139185
2021,April,1,MisterWives,SUPERBLOOM,SUPERBLOOM,4/20/2021 3:34:00 PM,4/20/2021 10:34:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,8753,2.63075,157845
2020,October,1,MisterWives,SUPERBLOOM,SUPERBLOOM,10/11/2020 7:17:00 PM,10/11/2020 2:17:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,1671,3.5591,213546
2021,April,1,MisterWives,SUPERBLOOM,SUPERBLOOM,4/20/2021 3:25:00 PM,4/20/2021 10:25:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,8751,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/23/2021 3:14:00 PM,5/23/2021 10:14:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10197,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/23/2021 5:49:00 PM,5/23/2021 12:49:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10206,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/23/2021 8:45:00 PM,5/23/2021 3:45:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10222,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/23/2021 9:11:00 PM,5/23/2021 4:11:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10227,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/24/2021 1:58:00 AM,5/23/2021 8:58:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10233,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/24/2021 10:03:00 PM,5/24/2021 5:03:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10254,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/24/2021 10:22:00 PM,5/24/2021 5:22:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10258,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/25/2021 2:05:00 AM,5/24/2021 9:05:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10287,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/26/2021 3:48:00 PM,5/26/2021 10:48:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10300,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/27/2021 2:26:00 AM,5/26/2021 9:26:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10305,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/27/2021 11:00:00 PM,5/27/2021 6:00:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10351,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/31/2021 4:23:00 PM,5/31/2021 11:23:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10445,3.5591,213546
2021,May,1,MisterWives,SUPERBLOOM,SUPERBLOOM,5/31/2021 5:26:00 PM,5/31/2021 12:26:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10452,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/1/2021 6:12:00 PM,6/1/2021 1:12:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10527,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/2/2021 7:16:00 PM,6/2/2021 2:16:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10583,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/3/2021 12:55:00 PM,6/3/2021 7:55:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10626,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/3/2021 1:59:00 PM,6/3/2021 8:59:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10634,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/3/2021 10:08:00 PM,6/3/2021 5:08:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10707,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/5/2021 6:13:00 PM,6/5/2021 1:13:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,10762,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/14/2021 1:30:00 AM,6/13/2021 8:30:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,11463,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/14/2021 3:22:00 PM,6/14/2021 10:22:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,11478,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/15/2021 4:34:00 PM,6/15/2021 11:34:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,11559,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/16/2021 2:35:00 PM,6/16/2021 9:35:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,11585,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/18/2021 2:37:00 PM,6/18/2021 9:37:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,11679,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/24/2021 1:39:00 AM,6/23/2021 8:39:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,11843,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/29/2021 4:36:00 AM,6/28/2021 11:36:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,12452,3.5591,213546
2021,June,1,MisterWives,SUPERBLOOM,SUPERBLOOM,6/30/2021 11:32:00 PM,6/30/2021 6:32:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,12637,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,SUPERBLOOM,7/1/2021 6:01:00 PM,7/1/2021 1:01:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,12660,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,SUPERBLOOM,7/3/2021 5:00:00 PM,7/3/2021 12:00:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,12763,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,SUPERBLOOM,7/4/2021 10:18:00 PM,7/4/2021 5:18:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,12829,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,SUPERBLOOM,7/5/2021 3:29:00 PM,7/5/2021 10:29:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,12839,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,SUPERBLOOM,7/7/2021 1:34:00 AM,7/6/2021 8:34:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,13099,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,SUPERBLOOM,7/13/2021 2:10:00 AM,7/12/2021 9:10:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,13514,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,SUPERBLOOM,7/13/2021 6:11:00 PM,7/13/2021 1:11:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,13533,3.5591,213546
2021,July,1,MisterWives,SUPERBLOOM,SUPERBLOOM,7/20/2021 1:08:00 AM,7/19/2021 8:08:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,13844,3.5591,213546
2021,August,1,MisterWives,SUPERBLOOM,SUPERBLOOM,8/5/2021 3:51:00 AM,8/4/2021 10:51:00 PM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,14975,3.5591,213546
2021,August,1,MisterWives,SUPERBLOOM,SUPERBLOOM,8/5/2021 11:13:00 AM,8/5/2021 6:13:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,15097,3.5591,213546
2021,August,1,MisterWives,SUPERBLOOM,SUPERBLOOM,8/15/2021 3:03:00 PM,8/15/2021 10:03:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,15410,3.5591,213546
2021,September,1,MisterWives,SUPERBLOOM,SUPERBLOOM,9/3/2021 6:58:00 AM,9/3/2021 1:58:00 AM,2HvtedoEeymVWrBPyAMNwZ,MisterWives:SUPERBLOOM,16083,3.5591,213546
2021,March,1,Waxahatchee,Fire,Saint Cloud,3/19/2021 3:38:00 PM,3/19/2021 10:38:00 AM,2QUEBOSGpKpL6bzzbQiwwo,Waxahatchee:Fire,6947,0.007816667,469
2021,June,1,Waxahatchee,Fire,Saint Cloud,6/6/2021 6:09:00 PM,6/6/2021 1:09:00 PM,2QUEBOSGpKpL6bzzbQiwwo,Waxahatchee:Fire,10817,0.065266667,3916
2021,March,1,Waxahatchee,Fire,Saint Cloud,3/22/2021 11:53:00 PM,3/22/2021 6:53:00 PM,2QUEBOSGpKpL6bzzbQiwwo,Waxahatchee:Fire,7223,0.06825,4095
2021,July,1,Waxahatchee,Fire,Saint Cloud,7/31/2021 7:21:00 PM,7/31/2021 2:21:00 PM,2QUEBOSGpKpL6bzzbQiwwo,Waxahatchee:Fire,14557,0.119966667,7198
